Source,Object_Name,Category,Department,Extension_Type,Size_KB,Created_Date,Modified_Date,Owner,Location,Priority,Storage_Tier,Stars,Forks,Open_Issues,Visibility,Default_Branch
N/A,terraform-AWS-CIS-Policy-Set,GitHub Repository,hashicorp,HCL,281.0,2024-05-22 12:48:54.000000,2026-03-27 17:13:46.000000,hashicorp,https://github.com/hashicorp/terraform-AWS-CIS-Policy-Set,Medium,Unknown,4.0,1.0,5.0,public,main
N/A,terraform-AWS-Prewritten-Policy-Set,GitHub Repository,hashicorp,HCL,4576.0,2025-05-27 06:33:07.000000,2026-05-29 23:26:34.000000,hashicorp,https://github.com/hashicorp/terraform-AWS-Prewritten-Policy-Set,Medium,Unknown,1.0,2.0,0.0,public,main
N/A,terraform-actions-demo,GitHub Repository,hashicorp,HCL,7.0,2019-09-11 18:39:24.000000,2025-09-27 04:49:22.000000,hashicorp,https://github.com/hashicorp/terraform-actions-demo,Medium,Unknown,1.0,3.0,0.0,public,master
N/A,terraform-ad-example,GitHub Repository,elastic,HCL,9.0,2026-03-20 02:18:33.000000,2026-03-23 22:42:45.000000,elastic,https://github.com/elastic/terraform-ad-example,Medium,Unknown,0.0,1.0,0.0,public,main
N/A,terraform-ansible-collection,GitHub Repository,hashicorp,Python,1537.0,2025-06-26 16:31:54.000000,2026-07-01 08:11:16.000000,hashicorp,https://github.com/hashicorp/terraform-ansible-collection,Medium,Unknown,10.0,2.0,17.0,public,main
N/A,terraform-aws-autoscaling,GitHub Repository,hashicorp,HCL,33.0,2018-07-17 22:45:42.000000,2026-05-29 23:26:35.000000,hashicorp,https://github.com/hashicorp/terraform-aws-autoscaling,Medium,Unknown,4.0,5.0,0.0,public,master
N/A,terraform-aws-awx,GitHub Repository,hashicorp,HCL,12.0,2020-04-26 09:55:31.000000,2026-04-22 16:56:15.000000,hashicorp,https://github.com/hashicorp/terraform-aws-awx,Medium,Unknown,0.0,1.0,1.0,public,master
N/A,terraform-aws-boundary-enterprise-controller-hvd,GitHub Repository,hashicorp,HCL,456.0,2024-09-20 12:00:42.000000,2026-07-28 23:25:04.000000,hashicorp,https://github.com/hashicorp/terraform-aws-boundary-enterprise-controller-hvd,Medium,Unknown,4.0,3.0,0.0,public,main
N/A,terraform-aws-boundary-enterprise-worker-hvd,GitHub Repository,hashicorp,HCL,110.0,2024-09-20 12:00:47.000000,2026-06-15 19:12:22.000000,hashicorp,https://github.com/hashicorp/terraform-aws-boundary-enterprise-worker-hvd,Medium,Unknown,3.0,6.0,2.0,public,main
N/A,terraform-aws-consul,GitHub Repository,hashicorp,HCL,3181.0,2017-09-12 00:17:15.000000,2026-06-20 20:38:44.000000,hashicorp,https://github.com/hashicorp/terraform-aws-consul,Medium,Unknown,401.0,477.0,68.0,public,master
N/A,terraform-aws-consul-ecs,GitHub Repository,hashicorp,HCL,17303.0,2021-05-11 17:13:48.000000,2026-07-10 11:30:53.000000,hashicorp,https://github.com/hashicorp/terraform-aws-consul-ecs,Medium,Unknown,55.0,33.0,19.0,public,main
N/A,terraform-aws-consul-ent-k8s,GitHub Repository,hashicorp,HCL,90.0,2022-05-23 19:32:02.000000,2023-01-27 20:24:10.000000,hashicorp,https://github.com/hashicorp/terraform-aws-consul-ent-k8s,Medium,Unknown,1.0,0.0,0.0,public,main
N/A,terraform-aws-consul-ent-starter,GitHub Repository,hashicorp,HCL,33.0,2021-10-29 15:06:28.000000,2025-01-22 13:24:39.000000,hashicorp,https://github.com/hashicorp/terraform-aws-consul-ent-starter,Medium,Unknown,2.0,4.0,0.0,public,main
N/A,terraform-aws-consul-enterprise-hvd,GitHub Repository,hashicorp,HCL,662.0,2024-10-03 15:09:50.000000,2026-07-30 17:38:32.000000,hashicorp,https://github.com/hashicorp/terraform-aws-consul-enterprise-hvd,Medium,Unknown,5.0,4.0,1.0,public,main
N/A,terraform-aws-consul-lambda,GitHub Repository,hashicorp,Go,13707.0,2022-05-03 14:49:06.000000,2026-07-28 16:54:55.000000,hashicorp,https://github.com/hashicorp/terraform-aws-consul-lambda,Medium,Unknown,7.0,5.0,18.0,public,main
N/A,terraform-aws-consul-starter,GitHub Repository,hashicorp,HCL,38630.0,2020-06-08 14:58:36.000000,2024-11-01 10:10:39.000000,hashicorp,https://github.com/hashicorp/terraform-aws-consul-starter,Medium,Unknown,22.0,10.0,11.0,public,master
N/A,terraform-aws-ecs-advanced-microservice,GitHub Repository,hashicorp,HCL,85.0,2023-05-09 23:20:59.000000,2026-04-22 16:56:15.000000,hashicorp,https://github.com/hashicorp/terraform-aws-ecs-advanced-microservice,Medium,Unknown,5.0,6.0,2.0,public,main
N/A,terraform-aws-example-microservice-ecs-allenvs,GitHub Repository,hashicorp,HCL,27.0,2023-04-11 23:32:22.000000,2026-04-22 16:56:18.000000,hashicorp,https://github.com/hashicorp/terraform-aws-example-microservice-ecs-allenvs,Medium,Unknown,0.0,2.0,3.0,public,main
N/A,terraform-aws-hashicorp-consul-eks-addon,GitHub Repository,hashicorp,HCL,56.0,2023-04-19 22:06:43.000000,2026-03-27 17:13:46.000000,hashicorp,https://github.com/hashicorp/terraform-aws-hashicorp-consul-eks-addon,Medium,Unknown,8.0,3.0,1.0,public,main
N/A,terraform-aws-hashicorp-vault-eks-addon,GitHub Repository,hashicorp,HCL,40.0,2022-04-13 15:32:44.000000,2026-03-27 17:13:46.000000,hashicorp,https://github.com/hashicorp/terraform-aws-hashicorp-vault-eks-addon,Medium,Unknown,24.0,13.0,5.0,public,main
N/A,terraform-aws-hcp-consul,GitHub Repository,hashicorp,HCL,470.0,2021-08-31 14:44:01.000000,2026-04-22 16:56:15.000000,hashicorp,https://github.com/hashicorp/terraform-aws-hcp-consul,Medium,Unknown,12.0,14.0,6.0,public,main
N/A,terraform-aws-infragraph-connector-permissions,GitHub Repository,hashicorp,HCL,51.0,2026-04-09 16:54:30.000000,2026-06-22 10:21:58.000000,hashicorp,https://github.com/hashicorp/terraform-aws-infragraph-connector-permissions,Medium,Unknown,4.0,7.0,0.0,public,main
N/A,terraform-aws-module-installer-acctest,GitHub Repository,hashicorp,HCL,10.0,2018-02-14 20:14:32.000000,2026-04-22 16:56:15.000000,hashicorp,https://github.com/hashicorp/terraform-aws-module-installer-acctest,Medium,Unknown,1.0,2.0,1.0,public,master
N/A,terraform-aws-nomad,GitHub Repository,hashicorp,HCL,2193.0,2017-09-12 00:17:52.000000,2025-08-10 09:14:12.000000,hashicorp,https://github.com/hashicorp/terraform-aws-nomad,Medium,Unknown,253.0,187.0,33.0,public,master
N/A,terraform-aws-nomad-enterprise-hvd,GitHub Repository,hashicorp,HCL,98.0,2025-01-20 13:11:27.000000,2026-06-22 14:31:28.000000,hashicorp,https://github.com/hashicorp/terraform-aws-nomad-enterprise-hvd,Medium,Unknown,2.0,3.0,1.0,public,main
N/A,terraform-aws-nomad-starter,GitHub Repository,hashicorp,HCL,40.0,2020-06-25 18:10:23.000000,2026-04-22 16:56:16.000000,hashicorp,https://github.com/hashicorp/terraform-aws-nomad-starter,Medium,Unknown,26.0,15.0,7.0,public,master
N/A,terraform-aws-rds,GitHub Repository,elastic,N/A,4312.0,2023-11-02 00:42:42.000000,2026-04-13 20:49:01.000000,elastic,https://github.com/elastic/terraform-aws-rds,Medium,Unknown,0.0,0.0,0.0,public,master
N/A,terraform-aws-security-group,GitHub Repository,hashicorp,N/A,317.0,2020-09-11 18:12:02.000000,2026-05-29 23:26:35.000000,hashicorp,https://github.com/hashicorp/terraform-aws-security-group,Medium,Unknown,0.0,4.0,0.0,public,master
N/A,terraform-aws-terraform-enterprise,GitHub Repository,hashicorp,HCL,1294.0,2019-08-16 15:30:01.000000,2026-01-27 12:19:39.000000,hashicorp,https://github.com/hashicorp/terraform-aws-terraform-enterprise,Medium,Unknown,80.0,102.0,6.0,public,main
N/A,terraform-aws-terraform-enterprise-eks-hvd,GitHub Repository,hashicorp,HCL,395.0,2024-08-09 13:51:30.000000,2026-07-30 19:43:54.000000,hashicorp,https://github.com/hashicorp/terraform-aws-terraform-enterprise-eks-hvd,Medium,Unknown,5.0,15.0,0.0,public,main
N/A,terraform-aws-terraform-enterprise-hvd,GitHub Repository,hashicorp,HCL,459.0,2024-08-09 13:51:24.000000,2026-07-20 18:53:36.000000,hashicorp,https://github.com/hashicorp/terraform-aws-terraform-enterprise-hvd,Medium,Unknown,21.0,25.0,3.0,public,main
N/A,terraform-aws-vault,GitHub Repository,hashicorp,HCL,3332.0,2017-09-12 00:17:34.000000,2026-08-01 11:52:35.000000,hashicorp,https://github.com/hashicorp/terraform-aws-vault,Medium,Unknown,659.0,448.0,71.0,public,master
N/A,terraform-aws-vault-ent-starter,GitHub Repository,hashicorp,HCL,129.0,2021-07-26 16:11:04.000000,2025-10-04 21:43:05.000000,hashicorp,https://github.com/hashicorp/terraform-aws-vault-ent-starter,Medium,Unknown,26.0,33.0,3.0,public,main
N/A,terraform-aws-vault-enterprise-hvd,GitHub Repository,hashicorp,HCL,389.0,2024-08-09 13:51:26.000000,2026-07-02 21:16:56.000000,hashicorp,https://github.com/hashicorp/terraform-aws-vault-enterprise-hvd,Medium,Unknown,15.0,16.0,0.0,public,main
N/A,terraform-aws-vault-starter,GitHub Repository,hashicorp,HCL,20102.0,2020-05-06 17:59:13.000000,2026-05-18 14:24:35.000000,hashicorp,https://github.com/hashicorp/terraform-aws-vault-starter,Medium,Unknown,79.0,64.0,8.0,public,main
N/A,terraform-aws-vpc,GitHub Repository,hashicorp,N/A,405.0,2020-10-06 18:42:03.000000,2026-05-29 23:26:35.000000,hashicorp,https://github.com/hashicorp/terraform-aws-vpc,Medium,Unknown,1.0,15.0,0.0,public,master
N/A,terraform-aws-waypoint-ecs,GitHub Repository,hashicorp,HCL,48.0,2023-01-30 15:05:33.000000,2024-12-29 13:48:30.000000,hashicorp,https://github.com/hashicorp/terraform-aws-waypoint-ecs,Medium,Unknown,7.0,3.0,1.0,public,main
N/A,terraform-aws-webapp-networking,GitHub Repository,hashicorp,HCL,10.0,2021-11-11 22:20:07.000000,2026-04-22 16:56:17.000000,hashicorp,https://github.com/hashicorp/terraform-aws-webapp-networking,Medium,Unknown,0.0,3.0,1.0,public,main
N/A,terraform-azure-consul-ent-k8s,GitHub Repository,hashicorp,Go,93.0,2022-05-24 14:06:33.000000,2023-01-27 20:24:10.000000,hashicorp,https://github.com/hashicorp/terraform-azure-consul-ent-k8s,Medium,Unknown,2.0,0.0,0.0,public,main
N/A,terraform-azure-consul-ent-starter,GitHub Repository,hashicorp,HCL,33.0,2021-10-29 15:27:00.000000,2023-01-27 20:24:09.000000,hashicorp,https://github.com/hashicorp/terraform-azure-consul-ent-starter,Medium,Unknown,0.0,1.0,0.0,public,main
N/A,terraform-azure-devops-starter,GitHub Repository,microsoft,HCL,2934.0,2020-02-26 18:03:57.000000,2026-06-03 06:30:55.000000,microsoft,https://github.com/microsoft/terraform-azure-devops-starter,Medium,Unknown,177.0,145.0,4.0,public,master
N/A,terraform-azure-infragraph-connector-permissions,GitHub Repository,hashicorp,HCL,41.0,2026-06-12 08:51:27.000000,2026-06-29 08:13:04.000000,hashicorp,https://github.com/hashicorp/terraform-azure-infragraph-connector-permissions,Medium,Unknown,2.0,0.0,0.0,public,main
N/A,terraform-azure-labs,GitHub Repository,hashicorp,HCL,35.0,2021-08-30 15:44:54.000000,2026-04-22 16:56:17.000000,hashicorp,https://github.com/hashicorp/terraform-azure-labs,Medium,Unknown,3.0,11.0,1.0,public,main
N/A,terraform-azure-vault-ent-starter,GitHub Repository,hashicorp,HCL,130.0,2021-07-26 16:13:00.000000,2023-07-17 22:17:42.000000,hashicorp,https://github.com/hashicorp/terraform-azure-vault-ent-starter,Medium,Unknown,7.0,7.0,0.0,public,main
N/A,terraform-azure-vault-starter,GitHub Repository,hashicorp,HCL,113.0,2021-09-23 14:36:22.000000,2023-10-04 12:50:14.000000,hashicorp,https://github.com/hashicorp/terraform-azure-vault-starter,Medium,Unknown,10.0,6.0,0.0,public,main
N/A,terraform-azurerm-boundary-enterprise-controller-hvd,GitHub Repository,hashicorp,HCL,104.0,2024-09-20 12:00:37.000000,2026-07-30 16:21:14.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-boundary-enterprise-controller-hvd,Medium,Unknown,2.0,3.0,0.0,public,main
N/A,terraform-azurerm-boundary-enterprise-worker-hvd,GitHub Repository,hashicorp,HCL,83.0,2024-09-20 12:00:49.000000,2026-06-10 06:44:10.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-boundary-enterprise-worker-hvd,Medium,Unknown,1.0,1.0,0.0,public,main
N/A,terraform-azurerm-consul,GitHub Repository,hashicorp,HCL,916.0,2017-09-12 00:18:15.000000,2026-05-01 15:53:17.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-consul,Medium,Unknown,48.0,71.0,25.0,public,master
N/A,terraform-azurerm-consul-enterprise-hvd,GitHub Repository,hashicorp,HCL,128.0,2024-10-03 15:09:52.000000,2026-07-30 19:35:24.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-consul-enterprise-hvd,Medium,Unknown,2.0,2.0,0.0,public,main
N/A,terraform-azurerm-hcp-consul,GitHub Repository,hashicorp,HCL,136.0,2022-04-25 19:29:41.000000,2026-04-22 16:56:16.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-hcp-consul,Medium,Unknown,4.0,5.0,3.0,public,main
N/A,terraform-azurerm-nomad,GitHub Repository,hashicorp,HCL,1215.0,2017-09-12 00:19:21.000000,2026-05-01 15:53:18.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-nomad,Medium,Unknown,31.0,24.0,10.0,public,master
N/A,terraform-azurerm-nomad-enterprise-hvd,GitHub Repository,hashicorp,HCL,173.0,2025-01-20 13:11:29.000000,2026-07-30 19:39:47.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-nomad-enterprise-hvd,Medium,Unknown,1.0,1.0,0.0,public,main
N/A,terraform-azurerm-terraform-enterprise,GitHub Repository,hashicorp,HCL,914.0,2019-08-14 16:27:52.000000,2026-08-01 12:09:01.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-terraform-enterprise,Medium,Unknown,70.0,59.0,10.0,public,main
N/A,terraform-azurerm-terraform-enterprise-aks-hvd,GitHub Repository,hashicorp,HCL,117.0,2024-08-09 13:51:28.000000,2026-07-30 19:58:51.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-terraform-enterprise-aks-hvd,Medium,Unknown,4.0,8.0,3.0,public,main
N/A,terraform-azurerm-terraform-enterprise-hvd,GitHub Repository,hashicorp,HCL,348.0,2024-08-09 13:51:20.000000,2026-07-30 19:34:14.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-terraform-enterprise-hvd,Medium,Unknown,3.0,2.0,3.0,public,main
N/A,terraform-azurerm-vault,GitHub Repository,hashicorp,HCL,1735.0,2017-09-12 00:18:33.000000,2026-05-01 15:53:16.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-vault,Medium,Unknown,50.0,65.0,20.0,public,master
N/A,terraform-azurerm-vault-enterprise-hvd,GitHub Repository,hashicorp,HCL,285.0,2024-08-09 13:51:15.000000,2026-07-30 19:34:51.000000,hashicorp,https://github.com/hashicorp/terraform-azurerm-vault-enterprise-hvd,Medium,Unknown,3.0,6.0,1.0,public,main
N/A,terraform-boundary-bootstrap-hvd,GitHub Repository,hashicorp,HCL,32.0,2024-09-20 16:42:11.000000,2026-05-11 19:38:37.000000,hashicorp,https://github.com/hashicorp/terraform-boundary-bootstrap-hvd,Medium,Unknown,1.0,3.0,0.0,public,main
N/A,terraform-cdk,GitHub Repository,hashicorp,TypeScript,130078.0,2020-01-08 16:13:45.000000,2026-08-01 18:25:42.000000,hashicorp,https://github.com/hashicorp/terraform-cdk,Medium,Unknown,5076.0,516.0,389.0,public,main
N/A,terraform-cdk-action,GitHub Repository,hashicorp,TypeScript,22188.0,2022-06-10 08:54:36.000000,2026-01-15 00:51:29.000000,hashicorp,https://github.com/hashicorp/terraform-cdk-action,Medium,Unknown,50.0,26.0,13.0,public,main
N/A,terraform-cdk-go,GitHub Repository,hashicorp,Go,668537.0,2021-05-11 13:58:16.000000,2025-12-10 15:33:23.000000,hashicorp,https://github.com/hashicorp/terraform-cdk-go,Medium,Unknown,24.0,7.0,2.0,public,main
N/A,terraform-cidr-subnets,GitHub Repository,hashicorp,HCL,21.0,2019-09-20 23:07:44.000000,2026-04-22 16:56:18.000000,hashicorp,https://github.com/hashicorp/terraform-cidr-subnets,Medium,Unknown,80.0,40.0,6.0,public,master
N/A,terraform-config-inspect,GitHub Repository,hashicorp,Go,231.0,2018-02-21 21:35:26.000000,2026-08-03 20:42:10.000000,hashicorp,https://github.com/hashicorp/terraform-config-inspect,Medium,Unknown,438.0,84.0,33.0,public,master
N/A,terraform-container-deploy-nomad,GitHub Repository,hashicorp,HCL,54.0,2017-06-29 16:55:47.000000,2025-05-30 23:49:37.000000,hashicorp,https://github.com/hashicorp/terraform-container-deploy-nomad,Medium,Unknown,23.0,18.0,3.0,public,master
N/A,terraform-demo-animal,GitHub Repository,hashicorp,HCL,6.0,2018-05-30 21:43:51.000000,2026-04-22 16:56:15.000000,hashicorp,https://github.com/hashicorp/terraform-demo-animal,Medium,Unknown,2.0,185.0,1.0,public,master
N/A,terraform-demos,GitHub Repository,hashicorp,HCL,95.0,2018-06-27 18:56:51.000000,2026-05-29 23:26:34.000000,hashicorp,https://github.com/hashicorp/terraform-demos,Medium,Unknown,4.0,6.0,0.0,public,master
N/A,terraform-docs-agents,GitHub Repository,hashicorp,MDX,3882.0,2022-02-28 18:39:08.000000,2025-09-27 04:51:40.000000,hashicorp,https://github.com/hashicorp/terraform-docs-agents,Medium,Unknown,8.0,14.0,6.0,public,main
N/A,terraform-docs-common,GitHub Repository,hashicorp,Makefile,73998.0,2022-02-28 18:34:37.000000,2026-08-04 00:11:15.000000,hashicorp,https://github.com/hashicorp/terraform-docs-common,Medium,Unknown,36.0,133.0,26.0,public,main
N/A,terraform-dynamic-credentials-setup-examples,GitHub Repository,hashicorp,HCL,79.0,2022-10-07 02:07:34.000000,2026-06-24 10:20:41.000000,hashicorp,https://github.com/hashicorp/terraform-dynamic-credentials-setup-examples,Medium,Unknown,98.0,71.0,2.0,public,main
N/A,terraform-elastic-esf,GitHub Repository,elastic,HCL,38.0,2024-03-06 23:00:36.000000,2026-03-30 21:04:44.000000,elastic,https://github.com/elastic/terraform-elastic-esf,Medium,Unknown,2.0,9.0,7.0,public,main
N/A,terraform-elasticache-example,GitHub Repository,hashicorp,HCL,29.0,2017-05-06 13:58:20.000000,2026-04-22 16:56:16.000000,hashicorp,https://github.com/hashicorp/terraform-elasticache-example,Medium,Unknown,87.0,50.0,6.0,public,master
N/A,terraform-enterprise-helm,GitHub Repository,hashicorp,Go Template,1003.0,2023-04-06 19:56:44.000000,2026-08-04 11:41:13.000000,hashicorp,https://github.com/hashicorp/terraform-enterprise-helm,Medium,Unknown,22.0,38.0,12.0,public,main
N/A,terraform-enterprise-modules,GitHub Repository,hashicorp,HCL,1608.0,2017-03-25 00:12:57.000000,2026-04-30 10:18:52.000000,hashicorp,https://github.com/hashicorp/terraform-enterprise-modules,Medium,Unknown,42.0,33.0,0.0,public,master
N/A,terraform-enterprise-release-notes,GitHub Repository,hashicorp,N/A,190.0,2020-06-10 16:11:23.000000,2025-04-09 18:41:22.000000,hashicorp,https://github.com/hashicorp/terraform-enterprise-release-notes,Medium,Unknown,54.0,10.0,0.0,public,main
N/A,terraform-equivalence-testing,GitHub Repository,hashicorp,Go,139.0,2022-09-22 08:13:10.000000,2026-08-03 21:51:36.000000,hashicorp,https://github.com/hashicorp/terraform-equivalence-testing,Medium,Unknown,6.0,0.0,2.0,public,main
N/A,terraform-exec,GitHub Repository,hashicorp,Go,998.0,2020-04-30 17:17:52.000000,2026-07-30 13:05:37.000000,hashicorp,https://github.com/hashicorp/terraform-exec,Medium,Unknown,788.0,126.0,64.0,public,main
N/A,terraform-foundational-policies-library,GitHub Repository,hashicorp,HCL,1109.0,2020-02-12 21:00:13.000000,2026-06-09 20:16:13.000000,hashicorp,https://github.com/hashicorp/terraform-foundational-policies-library,Medium,Unknown,237.0,170.0,2.0,public,master
N/A,terraform-gcp-consul-ent-k8s,GitHub Repository,hashicorp,Go,96.0,2022-05-24 13:24:56.000000,2023-01-27 20:24:10.000000,hashicorp,https://github.com/hashicorp/terraform-gcp-consul-ent-k8s,Medium,Unknown,2.0,0.0,0.0,public,main
N/A,terraform-gcp-consul-ent-starter,GitHub Repository,hashicorp,HCL,37.0,2021-10-29 15:37:10.000000,2023-01-27 20:24:09.000000,hashicorp,https://github.com/hashicorp/terraform-gcp-consul-ent-starter,Medium,Unknown,0.0,2.0,0.0,public,main
N/A,terraform-gcp-vault-ent-starter,GitHub Repository,hashicorp,HCL,62.0,2021-07-26 16:14:26.000000,2023-01-27 20:24:08.000000,hashicorp,https://github.com/hashicorp/terraform-gcp-vault-ent-starter,Medium,Unknown,4.0,7.0,0.0,public,main
N/A,terraform-gcp-vault-starter,GitHub Repository,hashicorp,HCL,27.0,2021-09-22 15:16:54.000000,2026-05-03 17:08:41.000000,hashicorp,https://github.com/hashicorp/terraform-gcp-vault-starter,Medium,Unknown,1.0,4.0,1.0,public,main
N/A,terraform-getting-started-gcp-cloud-shell,GitHub Repository,hashicorp,Dockerfile,143.0,2019-07-24 20:06:41.000000,2026-04-22 16:56:18.000000,hashicorp,https://github.com/hashicorp/terraform-getting-started-gcp-cloud-shell,Medium,Unknown,24.0,31.0,6.0,public,master
N/A,terraform-github-actions,GitHub Repository,hashicorp,Shell,404.0,2018-10-11 15:25:12.000000,2026-04-07 14:02:36.000000,hashicorp,https://github.com/hashicorp/terraform-github-actions,Medium,Unknown,622.0,307.0,0.0,public,master
N/A,terraform-google-bigquery,GitHub Repository,elastic,HCL,1699.0,2024-09-10 15:31:23.000000,2024-10-16 20:29:59.000000,elastic,https://github.com/elastic/terraform-google-bigquery,Medium,Unknown,0.0,0.0,9.0,public,master
N/A,terraform-google-boundary-enterprise-controller-hvd,GitHub Repository,hashicorp,HCL,94.0,2024-09-20 12:00:39.000000,2026-06-15 19:15:27.000000,hashicorp,https://github.com/hashicorp/terraform-google-boundary-enterprise-controller-hvd,Medium,Unknown,2.0,2.0,0.0,public,main
N/A,terraform-google-boundary-enterprise-worker-hvd,GitHub Repository,hashicorp,HCL,86.0,2024-09-20 12:00:45.000000,2026-07-02 21:18:07.000000,hashicorp,https://github.com/hashicorp/terraform-google-boundary-enterprise-worker-hvd,Medium,Unknown,1.0,2.0,0.0,public,main
N/A,terraform-google-consul,GitHub Repository,hashicorp,HCL,922.0,2017-09-12 00:10:37.000000,2025-09-27 04:47:48.000000,hashicorp,https://github.com/hashicorp/terraform-google-consul,Medium,Unknown,95.0,85.0,9.0,public,master
N/A,terraform-google-consul-enterprise-hvd,GitHub Repository,hashicorp,HCL,81.0,2024-10-03 15:09:54.000000,2026-07-28 17:54:57.000000,hashicorp,https://github.com/hashicorp/terraform-google-consul-enterprise-hvd,Medium,Unknown,1.0,1.0,0.0,public,main
N/A,terraform-google-edot-cloud-forwarder,GitHub Repository,elastic,HCL,291.0,2025-10-01 08:18:16.000000,2026-06-23 08:43:32.000000,elastic,https://github.com/elastic/terraform-google-edot-cloud-forwarder,Medium,Unknown,1.0,2.0,4.0,public,main
N/A,terraform-google-nomad,GitHub Repository,hashicorp,HCL,1420.0,2017-09-12 00:16:50.000000,2025-07-10 21:00:33.000000,hashicorp,https://github.com/hashicorp/terraform-google-nomad,Medium,Unknown,65.0,48.0,6.0,public,master
N/A,terraform-google-nomad-enterprise-hvd,GitHub Repository,hashicorp,HCL,97.0,2025-01-20 13:11:24.000000,2026-07-02 19:54:12.000000,hashicorp,https://github.com/hashicorp/terraform-google-nomad-enterprise-hvd,Medium,Unknown,2.0,1.0,0.0,public,main
N/A,terraform-google-security-health-checker,GitHub Repository,google,HCL,52.0,2022-03-11 06:10:34.000000,2026-07-21 09:23:56.000000,google,https://github.com/google/terraform-google-security-health-checker,Medium,Unknown,15.0,4.0,0.0,public,main
N/A,terraform-google-sqlserver,GitHub Repository,google,PowerShell,128.0,2024-06-11 04:19:02.000000,2026-07-28 16:54:44.000000,google,https://github.com/google/terraform-google-sqlserver,Medium,Unknown,4.0,3.0,0.0,public,main
N/A,terraform-google-terraform-enterprise,GitHub Repository,hashicorp,HCL,1522.0,2019-08-13 19:01:07.000000,2025-12-19 08:34:09.000000,hashicorp,https://github.com/hashicorp/terraform-google-terraform-enterprise,Medium,Unknown,34.0,32.0,9.0,public,main
N/A,terraform-google-terraform-enterprise-gke-hvd,GitHub Repository,hashicorp,HCL,143.0,2024-08-09 13:51:13.000000,2026-07-30 19:59:03.000000,hashicorp,https://github.com/hashicorp/terraform-google-terraform-enterprise-gke-hvd,Medium,Unknown,4.0,6.0,1.0,public,main
N/A,terraform-google-terraform-enterprise-hvd,GitHub Repository,hashicorp,HCL,213.0,2024-08-09 13:51:22.000000,2026-06-15 19:16:02.000000,hashicorp,https://github.com/hashicorp/terraform-google-terraform-enterprise-hvd,Medium,Unknown,5.0,5.0,2.0,public,main
N/A,terraform-google-vault,GitHub Repository,hashicorp,HCL,3657.0,2017-09-12 00:16:21.000000,2026-05-03 17:08:13.000000,hashicorp,https://github.com/hashicorp/terraform-google-vault,Medium,Unknown,116.0,72.0,11.0,public,master
N/A,terraform-google-vault-enterprise-hvd,GitHub Repository,hashicorp,HCL,217.0,2024-08-09 13:51:17.000000,2026-06-29 16:29:45.000000,hashicorp,https://github.com/hashicorp/terraform-google-vault-enterprise-hvd,Medium,Unknown,1.0,4.0,0.0,public,main
N/A,terraform-governance-demos,GitHub Repository,hashicorp,HCL,2206.0,2020-05-01 04:04:43.000000,2026-04-22 16:56:16.000000,hashicorp,https://github.com/hashicorp/terraform-governance-demos,Medium,Unknown,2.0,5.0,1.0,public,master
N/A,terraform-guides,GitHub Repository,hashicorp,HCL,4138.0,2017-11-11 21:39:59.000000,2026-07-28 11:44:57.000000,hashicorp,https://github.com/hashicorp/terraform-guides,Medium,Unknown,1502.0,1268.0,17.0,public,master
N/A,terraform-helm,GitHub Repository,hashicorp,Shell,98.0,2019-12-17 14:34:49.000000,2026-06-15 11:15:09.000000,hashicorp,https://github.com/hashicorp/terraform-helm,Medium,Unknown,75.0,35.0,11.0,public,main
N/A,terraform-json,GitHub Repository,hashicorp,Go,897.0,2019-01-21 22:39:12.000000,2026-08-04 10:10:25.000000,hashicorp,https://github.com/hashicorp/terraform-json,Medium,Unknown,175.0,32.0,13.0,public,main
N/A,terraform-k8s,GitHub Repository,hashicorp,Go,16150.0,2019-12-04 17:21:12.000000,2026-06-20 21:19:25.000000,hashicorp,https://github.com/hashicorp/terraform-k8s,Medium,Unknown,448.0,67.0,45.0,public,main
N/A,terraform-kubernetes-terraform-cloud-operator,GitHub Repository,hashicorp,HCL,34.0,2021-08-04 14:48:08.000000,2026-04-22 16:56:17.000000,hashicorp,https://github.com/hashicorp/terraform-kubernetes-terraform-cloud-operator,Medium,Unknown,3.0,4.0,1.0,public,main
N/A,terraform-ls,GitHub Repository,hashicorp,Go,18927.0,2020-02-18 20:46:35.000000,2026-08-03 00:48:39.000000,hashicorp,https://github.com/hashicorp/terraform-ls,Medium,Unknown,1200.0,156.0,258.0,public,main
N/A,terraform-mcp-server,GitHub Repository,hashicorp,Go,11346.0,2025-04-19 19:49:09.000000,2026-08-04 05:54:42.000000,hashicorp,https://github.com/hashicorp/terraform-mcp-server,Medium,Unknown,1495.0,189.0,57.0,public,main
